file,duration,strategy,transforms,versions
05071059.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05071337.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05071443.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05071623.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05071723.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05071736.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05071754.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05071755.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05071834.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05071943.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05071946.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05072038.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05072114.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05072115.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05072336.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05080011.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05080042.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05080152.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05080158.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05080348.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05080409.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05080439.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05080645.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05080708.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05080723.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05080724.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05081104.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05081105.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05081149.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05081200.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05081426.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05081956.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05082342.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05090018.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05090116.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05090126.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05090128.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05090139.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05090255.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05090417.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05090452.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05090456.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05090501.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05090514.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05090515.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05090517.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05090523.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05090540.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05090543.mseed,81.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05090546.mseed,94.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05090732.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05090751.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05090818.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05090826.mseed,84.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05091021.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05091029.mseed,81.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05091031.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05091105.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05091336.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05091557.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05091639.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05091648.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05091707.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05091732.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05091915.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05091930.mseed,63.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05092056.mseed,63.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05092137.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05092141.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05092144.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05092314.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05092321.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05100018.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05100132.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05100328.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05100545.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05100759.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05100802.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05100909.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05100956.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05101115.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05101202.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05101206.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05101623.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05110255.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05111532.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05112107.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05112114.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05112118.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05120243.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05120347.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05120657.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05120744.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05120810.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05120900.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05120907.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05120951.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05120955.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05122259.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05122322.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05130303.mseed,63.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05130404.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05130513.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05130526.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05130629.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05131209.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05131844.mseed,82.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05132029.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05132150.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05132201.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05132229.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05132336.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05140320.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05140327.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05140342.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05140723.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05141047.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05141901.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05141941.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05141942.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05142013.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05142051.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05142102.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05142321.mseed,83.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05142341.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05142353.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05150119.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05150124.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05150221.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05150355.mseed,99.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05150502.mseed,100.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05150623.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05150929.mseed,83.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05151012.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05151522.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05160317.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05160849.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05160850.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05160912.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05161559.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05170001.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05170033.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05170315.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05170809.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05191810.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05192033.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05192227.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05192316.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05200208.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05201007.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05201853.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05210737.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05211027.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05211202.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05211312.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05212010.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05212145.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05220342.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05220455.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05221046.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05221305.mseed,96.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05221326.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05221726.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05221839.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05230210.mseed,104.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05230257.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05230441.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05230601.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05230627.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05230955.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05231019.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05231339.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05231832.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05240433.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05241159.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05241738.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05241827.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05241956.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05242151.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05250033.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05250148.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05250205.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05250718.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05250829.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05251210.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05251238.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05251914.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05260306.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05261124.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05261747.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05270328.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05271345.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05271937.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05272241.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05280201.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05280345.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05290328.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05290448.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05290820.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05291013.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05291035.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05291055.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05291130.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05291327.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05291358.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05291734.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05291743.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05291854.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05291901.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05292117.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05300017.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05300416.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05300851.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05301011.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05301016.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05302254.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05302322.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05310010.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05310457.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05310501.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05311640.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05312106.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05312306.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05312318.mseed,84.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06010025.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06010700.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06020950.mseed,85.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06021411.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06021421.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06021903.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06021905.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06021910.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06021920.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06030332.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06030417.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06030506.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06030535.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06030602.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06030938.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06032143.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06040222.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06040525.mseed,85.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06040815.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06040955.mseed,92.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06041109.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06041149.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06041200.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06041343.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06041355.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06041801.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06041804.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06041810.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06051601.mseed,82.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06051745.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06052124.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06060033.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06060629.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06060700.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06060727.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06060748.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06061145.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06061618.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06061717.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06061728.mseed,83.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06070003.mseed,84.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06070027.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06070128.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06070503.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06071936.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06072007.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06080637.mseed,81.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06080901.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06081356.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06082356.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06091107.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06091431.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06091703.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06092128.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06092145.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06092255.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06100144.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06101341.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06110754.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06120734.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06131310.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06132151.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06140251.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06140307.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06140357.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06141649.mseed,81.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06141744.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06150411.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06152145.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06152149.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06161240.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06170355.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06170512.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06172035.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06180940.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06181536.mseed,86.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06181702.mseed,85.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06200239.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06201029.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06201940.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06202013.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06211544.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06211545.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06211711.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06212220.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06212325.mseed,95.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06220014.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06220022.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06220351.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06221042.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06221047.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06221158.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06221319.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06230638.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06231536.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06232039.mseed,86.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06232056.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06232216.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06241509.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06241925.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06250436.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06250741.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06251446.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06262203.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06271530.mseed,85.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06271716.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06280118.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06280306.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06280505.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06280818.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06290701.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06291914.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06292110.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06292209.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06292330.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06300130.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06300332.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06300713.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06300957.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06301314.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06301739.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06301851.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
06302019.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07011356.mseed,86.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07011540.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07011552.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07011837.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07020901.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07021249.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07022338.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07030044.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07040450.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07040452.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07040513.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07041141.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07041202.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07051107.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07051117.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07062222.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07080634.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07081545.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07102116.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07110900.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
07120418.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
